2021-03-05 15:34:19,410 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 99.9, 'current_lng_lat': None, 'liquid_level': 8.5, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 74.1, 'sampling_depth': 3.1, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 1.2, 'sampling_count': 0.0, 'capicity': 0.2, 'totle_time': 384960, 'runtime': 10, 'totle_distance': 20996.1, 'run_distance': 0, 'mapId': ''}}
2021-03-05 15:34:29,550 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 99.8, 'current_lng_lat': [114.524096, 30.506853], 'liquid_level': 1.3, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 39.7, 'sampling_depth': 4.3, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 2.2, 'sampling_count': 0.0, 'capicity': 0.4, 'totle_time': 384970, 'runtime': 20, 'totle_distance': 20996.1, 'run_distance': 0, 'mapId': '1354291518018142209'}}
2021-03-05 15:34:39,687 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 99.7, 'current_lng_lat': [114.524264, 30.506695], 'liquid_level': 8.2, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 92.9, 'sampling_depth': 4.9, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 3.2, 'sampling_count': 1.0, 'capicity': 0.5, 'totle_time': 384980, 'runtime': 30, 'totle_distance': 21018.0, 'run_distance': 21.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:23:25,908 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 68.6, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 3.0, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 8.3, 'sampling_depth': 1.8, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 376.3, 'sampling_count': 125.0, 'capicity': 62.7, 'totle_time': 391504, 'runtime': 3763, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:23:36,050 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 68.6, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 2.0, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 76.7, 'sampling_depth': 2.7, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 377.4, 'sampling_count': 125.0, 'capicity': 62.9, 'totle_time': 391514, 'runtime': 3773, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:23:46,195 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 68.5, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 1.0, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 20.0, 'sampling_depth': 3.6, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 378.4, 'sampling_count': 126.0, 'capicity': 63.1, 'totle_time': 391524, 'runtime': 3783, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:23:56,340 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 68.4, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 0.5, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 48.9, 'sampling_depth': 0.6, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 379.4, 'sampling_count': 126.0, 'capicity': 63.2, 'totle_time': 391534, 'runtime': 3793, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:24:06,475 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 68.3, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 1.8, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 92.3, 'sampling_depth': 1.2, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 380.4, 'sampling_count': 126.0, 'capicity': 63.4, 'totle_time': 391545, 'runtime': 3804, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:24:16,620 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 68.2, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 6.5, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 29.1, 'sampling_depth': 3.0, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 381.4, 'sampling_count': 127.0, 'capicity': 63.6, 'totle_time': 391555, 'runtime': 3814, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:24:27,084 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 68.1, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 8.9, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 11.3, 'sampling_depth': 4.2, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 382.5, 'sampling_count': 127.0, 'capicity': 63.7, 'totle_time': 391565, 'runtime': 3824, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:24:37,228 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 68.0, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 4.0, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 48.7, 'sampling_depth': 0.3, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 383.5, 'sampling_count': 127.0, 'capicity': 63.9, 'totle_time': 391575, 'runtime': 3834, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:24:47,370 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 68.0, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 4.0, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 42.4, 'sampling_depth': 4.2, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 384.5, 'sampling_count': 128.0, 'capicity': 64.1, 'totle_time': 391586, 'runtime': 3845, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:24:57,506 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 67.9, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 1.2, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 59.6, 'sampling_depth': 0.3, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 385.5, 'sampling_count': 128.0, 'capicity': 64.3, 'totle_time': 391596, 'runtime': 3855, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:25:07,649 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 67.8, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 7.6, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 82.7, 'sampling_depth': 3.9, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 386.5, 'sampling_count': 128.0, 'capicity': 64.4, 'totle_time': 391606, 'runtime': 3865, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:25:17,791 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 67.7, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 6.1, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 68.9, 'sampling_depth': 1.9, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 387.5, 'sampling_count': 129.0, 'capicity': 64.6, 'totle_time': 391616, 'runtime': 3875, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:25:27,936 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 67.6, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 7.5, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 36.0, 'sampling_depth': 0.5, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 388.5, 'sampling_count': 129.0, 'capicity': 64.8, 'totle_time': 391626, 'runtime': 3885, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:25:38,076 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 67.5, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 6.3, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 5.8, 'sampling_depth': 3.3, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 389.6, 'sampling_count': 129.0, 'capicity': 64.9, 'totle_time': 391636, 'runtime': 3895, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:25:48,220 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 67.5, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 4.5, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 23.0, 'sampling_depth': 1.9, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 390.6, 'sampling_count': 130.0, 'capicity': 65.1, 'totle_time': 391646, 'runtime': 3905, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:25:58,366 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 67.4, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 5.0, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 54.3, 'sampling_depth': 3.7, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 391.6, 'sampling_count': 130.0, 'capicity': 65.3, 'totle_time': 391657, 'runtime': 3915, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:26:08,511 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 67.3, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 7.2, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 94.7, 'sampling_depth': 0.5, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 392.6, 'sampling_count': 130.0, 'capicity': 65.4, 'totle_time': 391667, 'runtime': 3926, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:26:18,657 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 67.2, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 9.0, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 63.4, 'sampling_depth': 1.6, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 393.6, 'sampling_count': 131.0, 'capicity': 65.6, 'totle_time': 391677, 'runtime': 3936, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:26:28,800 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 67.1, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 0.0, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 17.4, 'sampling_depth': 0.3, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 394.6, 'sampling_count': 131.0, 'capicity': 65.8, 'totle_time': 391687, 'runtime': 3946, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:26:38,941 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 67.0, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 9.9, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 18.3, 'sampling_depth': 1.3, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 395.6, 'sampling_count': 131.0, 'capicity': 65.9, 'totle_time': 391697, 'runtime': 3956, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:26:49,081 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 66.9, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 2.1, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 91.4, 'sampling_depth': 2.3, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 396.7, 'sampling_count': 132.0, 'capicity': 66.1, 'totle_time': 391707, 'runtime': 3966, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:26:59,239 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 66.9, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 5.5, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 8.0, 'sampling_depth': 1.3, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 397.7, 'sampling_count': 132.0, 'capicity': 66.3, 'totle_time': 391717, 'runtime': 3976, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:27:09,384 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 66.8, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 0.8, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 63.7, 'sampling_depth': 4.9, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 398.7, 'sampling_count': 132.0, 'capicity': 66.4, 'totle_time': 391728, 'runtime': 3987, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:27:19,534 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 66.7, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 3.3, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 15.0, 'sampling_depth': 3.5, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 399.7, 'sampling_count': 133.0, 'capicity': 66.6, 'totle_time': 391738, 'runtime': 3997, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:27:29,678 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 66.6, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 7.0, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 90.3, 'sampling_depth': 4.8, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 400.7, 'sampling_count': 133.0, 'capicity': 66.8, 'totle_time': 391748, 'runtime': 4007, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:27:39,823 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 66.5, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 2.8, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 80.2, 'sampling_depth': 2.8, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 401.7, 'sampling_count': 133.0, 'capicity': 67.0, 'totle_time': 391758, 'runtime': 4017, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:27:49,966 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 66.4, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 9.3, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 82.0, 'sampling_depth': 1.7, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 402.8, 'sampling_count': 134.0, 'capicity': 67.1, 'totle_time': 391768, 'runtime': 4027, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:28:00,115 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 66.4, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 7.9, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 95.5, 'sampling_depth': 0.2, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 403.8, 'sampling_count': 134.0, 'capicity': 67.3, 'totle_time': 391778, 'runtime': 4037, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:28:10,257 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 66.3, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 0.2, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 2.1, 'sampling_depth': 4.7, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 404.8, 'sampling_count': 134.0, 'capicity': 67.5, 'totle_time': 391788, 'runtime': 4047, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:28:20,401 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 66.2, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 9.5, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 36.5, 'sampling_depth': 4.4, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 405.8, 'sampling_count': 135.0, 'capicity': 67.6, 'totle_time': 391799, 'runtime': 4058, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:28:30,547 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 66.1, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 8.3, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 52.5, 'sampling_depth': 5.0, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 406.8, 'sampling_count': 135.0, 'capicity': 67.8, 'totle_time': 391809, 'runtime': 4068, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:28:40,690 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 66.0, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 3.5, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 91.4, 'sampling_depth': 3.2, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 407.8, 'sampling_count': 135.0, 'capicity': 68.0, 'totle_time': 391819, 'runtime': 4078, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:28:50,833 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 65.9, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 7.9, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 6.1, 'sampling_depth': 4.5, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 408.8, 'sampling_count': 136.0, 'capicity': 68.1, 'totle_time': 391829, 'runtime': 4088, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:29:00,973 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 65.8, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 9.5, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 57.3, 'sampling_depth': 2.6, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 409.9, 'sampling_count': 136.0, 'capicity': 68.3, 'totle_time': 391839, 'runtime': 4098, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:29:11,114 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 65.8, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 3.5, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 32.2, 'sampling_depth': 0.5, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 410.9, 'sampling_count': 136.0, 'capicity': 68.5, 'totle_time': 391849, 'runtime': 4108, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:29:21,256 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 65.7, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 4.6, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 78.9, 'sampling_depth': 2.7, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 411.9, 'sampling_count': 137.0, 'capicity': 68.6, 'totle_time': 391859, 'runtime': 4118, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:29:31,394 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 65.6, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 5.6, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 56.6, 'sampling_depth': 1.0, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 412.9, 'sampling_count': 137.0, 'capicity': 68.8, 'totle_time': 391870, 'runtime': 4129, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:29:41,536 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 65.5, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 4.2, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 45.2, 'sampling_depth': 0.7, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 413.9, 'sampling_count': 137.0, 'capicity': 69.0, 'totle_time': 391880, 'runtime': 4139, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 17:29:51,671 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 65.4, 'current_lng_lat': [114.525516, 30.50586], 'liquid_level': 4.3, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 24.3, 'sampling_depth': 3.9, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 414.9, 'sampling_count': 138.0, 'capicity': 69.2, 'totle_time': 391890, 'runtime': 4149, 'totle_distance': 21415.4, 'run_distance': 200.4, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
